mass_A
t,x,y
0.8916666666666664,0.5434984081989682,0.28933345800154275
0.8999999999999999,0.551084240509992,0.28607529453786074
0.9083333333333333,0.558901681405414,0.2820307308501441
0.9166666666666664,0.5668110683162604,0.2788685581665774
0.9249999999999999,0.5752629246323744,0.27532371528050903
0.9333333333333329,0.5839616526727289,0.2710499272617901
0.9416666666666664,0.592195838948252,0.2678559669858067
0.9499999999999998,0.601338372652491,0.26434436243973825
0.9583333333333329,0.6096001921432173,0.2607795756548422
0.9666666666666665,0.6188743854820535,0.25691334086221784
0.9749999999999994,0.6280017860253422,0.25136895634899836
0.983333333333333,0.637713237256089,0.2482176498625862
0.9916666666666664,0.6475438906112001,0.24462907220898622
0.9999999999999999,0.6575655017611162,0.24087719999580148
1.0083333333333333,0.667534097494975,0.23769606113313446
1.0166666666666664,0.6779955789458219,0.23491787573988343
1.0249999999999997,0.6881419071266959,0.2308911730395321
1.0333333333333332,0.6987615092404222,0.22764860117782615
1.0416666666666663,0.7099770701126222,0.2263681320379699
1.0499999999999998,0.7207473491370382,0.22172585890550034
1.058333333333333,0.7321568213004699,0.219729825190078
1.0666666666666662,0.7427921339441534,0.21501424954376902
1.0749999999999997,0.7543046151313322,0.21203099240172085
1.0833333333333328,0.7657038358096142,0.20844527848982874
1.0916666666666663,0.7780659584565883,0.20776911603727166
1.0999999999999994,0.7900773843278752,0.20351045697786496
1.1083333333333327,0.8008618645260235,0.19970076597799236
1.1166666666666667,0.8128395576134222,0.19639567211400155
1.1249999999999998,0.824984954693257,0.19352782413706848
1.1333333333333333,0.8377367623178036,0.19111884348409758
1.1416666666666664,0.8501895688119596,0.18794864002674982
1.1499999999999997,0.8625645647771429,0.1857182430597779
1.1583333333333332,0.8752836976436911,0.18341127264607904
1.1666666666666663,0.8881212889102328,0.1812729094058375
1.1749999999999998,0.9009333871202305,0.17867504136754753
1.183333333333333,0.9141927874139515,0.17681454394259988
1.1916666666666662,0.9276450636577613,0.17527709196774988
1.1999999999999997,0.9406893221238379,0.17453298663167505
1.2083333333333328,0.9538656891816126,0.17379522367240707
1.2166666666666663,0.9673150336912646,0.17603614233620613
1.2249999999999994,0.9809888155459494,0.17564182287972008
1.2333333333333327,0.9939099818533645,0.17385765409206444
1.2416666666666667,1.0068177530981133,0.1774171734584381
1.2499999999999998,1.0197705314327705,0.17690069500340577
1.2583333333333333,1.0321747757592437,0.18033902095751309
1.2666666666666664,1.045111535722698,0.18225619914871205
1.2749999999999997,1.0579256017949452,0.1841860522789388
1.2833333333333332,1.0707766224422546,0.184316305566804
1.2916666666666663,1.0830515501357072,0.1882304904334151
1.2999999999999998,1.0958748758257606,0.19002372952794333
1.308333333333333,1.1085681030073062,0.19148761980319506
1.3166666666666662,1.1212116690252565,0.1924812979857452
1.3249999999999997,1.1339250568392245,0.1931764782980614
1.3333333333333328,1.1465195039378493,0.1944425390198411
1.3416666666666663,1.158924127597424,0.19582933822855086
1.3499999999999994,1.1721697791420587,0.19545842440843542
1.3583333333333327,1.1846874608369866,0.19391305323014008
1.3666666666666667,1.1971387049995554,0.19192494109671265
1.3749999999999998,1.2098118905793145,0.18961127816595635
1.3833333333333333,1.222539392794968,0.18698399420916967
1.3916666666666664,1.235283831531013,0.18347174113008713
1.3999999999999997,1.2482135300320734,0.1792178866082902
1.4083333333333332,1.2609420123250188,0.17513684873339352
1.4166666666666663,1.2732017534876239,0.17082515223469397
1.4249999999999998,1.2855188904178076,0.16575841778473543
1.433333333333333,1.2983264316069103,0.16116526095819872
1.4416666666666662,1.3107753851383728,0.15458709905162205
1.4499999999999997,1.3228509191187294,0.14761608594365072
1.4583333333333328,1.3353087633203393,0.14125815819535237
1.4666666666666663,1.3487806023893365,0.13525178954070982
1.4749999999999994,1.3611053270941764,0.12815015286320608
1.4833333333333327,1.375726842398304,0.12234449736857134
1.4916666666666667,1.3885121902609316,0.11584823248270004
