
t,x,y,v_{x},v_{y},v,θ_{v},a_{x},a_{y},a,θ_{a},θ,p_{x}
0.08333333333333348,0.014517242183312067,0.36318745967544863,0.23776827300843464,-0.08279418255217826,0.2517709838601282,-19.19882003295225,-8.833096956421956,-17.857258255417932,19.922481628608487,-116.31931156349312,87.7110053741786,0.23776827300843464
0.09166666666666652,0.01665689813818537,0.36214083556163645,0.13528283063832863,-0.4522460526479846,0.4720465405033728,-73.34621110273831,-2.9221100332036625,-13.542305804050638,13.853980422123207,-102.17639254039986,87.36650026391656,0.13528283063832863
0.1,0.0167719560272842,0.35565002546464897,0.1344162263843136,-0.4436117216898359,0.46352894357959945,-73.14296968432453,4.745721937070701,12.559756332872746,13.426442412088585,69.30085624904429,87.30001180134471,0.1344162263843136
0.10833333333333303,0.01889716857792391,0.35474730686680594,0.26479591540017144,-0.10144019448592517,0.28356126299259754,-20.96124747979337,12.596625850340079,21.54504589124022,24.957243142404632,59.686684827944724,86.95077144353604,0.26479591540017144
0.11666666666666652,0.021185221283953677,0.3539593555565502,0.3230022246968031,-0.12597011714828532,0.3466971409940336,-21.305668068237505,4.9990709883851245,-0.7935759995578308,5.061667078541222,-9.0201348303716,86.57481166089428,0.3230022246968031
0.125,0.0242805389895374,0.35264780491433445,0.3619169839674061,-0.128721157771616,0.38412633304959576,-19.578686061248796,3.1816717074769074,-1.3701091541973214,3.4641353825412655,-23.297946764138075,86.0612818645061,0.3619169839674061
0.13333333333333303,0.027217171016743716,0.3518140029270233,0.36464103341286325,-0.13161841599987065,0.38766801606363643,-19.847219518713842,-3.448852959617082,5.259071522324869,6.289071474708164,123.25651094980452,85.57627294111862,0.36464103341286325
0.14166666666666652,0.030357889546418396,0.35045416464767,0.3177438067137081,-0.06780745349897156,0.3248984109763135,-12.04638809617966,0.17436050519144317,1.7487300118390146,1.7574009901206655,84.30603262447535,85.04914491169673,0.3177438067137081
0.14999999999999955,0.032512901128638805,0.35068387870204043,0.33761258235660035,-0.058429533315502304,0.3426313852071343,-9.818738164324719,4.296962834997433,-4.427219659357869,6.169616156419618,-45.85539382073652,84.70308731455876,0.33761258235660035
0.1583333333333335,0.035984765919028494,0.3494803390924116,0.41991344430247984,-0.1753686834512527,0.4550620571322086,-22.66690578168617,4.848557067668918,-6.229875850430558,7.894292796078702,-52.10726743127492,84.12117190956717,0.41991344430247984
0.16666666666666696,0.039511458533680446,0.3477610673111861,0.40996554098798427,-0.16475385461551426,0.44183206923925367,-21.893835278455242,3.2011328494335807,-0.6993854379754492,3.2766433297774213,-12.324356060417616,83.51803961823396,0.40996554098798427
0.175,0.04281752493549483,0.3467344415154864,0.45997784530495,-0.16478867485596227,0.48860508136138797,-19.71024099975767,3.681184366253983,-0.9598391099727597,3.8042620119263657,-14.614026681561922,82.96030078867008,0.45997784530495
0.1833333333333335,0.04717775595542956,0.3450145893969201,0.4952744182061308,-0.1995482979886059,0.5339628007263902,-21.944727976713736,1.8240942162181468,-1.754158057721301,2.5306896690643566,-43.88030907302599,82.21358951316962,0.4952744182061308
0.1916666666666665,0.05107209857226361,0.34340863654900966,0.472602567198445,-0.18695316841139425,0.5082368283601847,-21.582870152955195,-0.504902488009455,0.8868290415405695,1.0204862915874486,119.65435796016868,81.54091284598051,0.472602567198445
0.2,0.0550544654087369,0.3418987032567302,0.49055198351182455,-0.18373478779719582,0.5238317676260823,-20.533288210211925,2.725010609966581,0.35557052430747954,2.7481108460516532,7.434185687787709,80.85243296000355,0.49055198351182455
0.20833333333333348,0.0592479649641275,0.340346390085723,0.5186762868279782,-0.18303916129373912,0.5500258403791358,-19.437769867684374,2.4407598936416455,-1.3557718254187057,2.7920290293993624,-29.050910630287426,80.12483220853164,0.5186762868279782
0.2166666666666665,0.06369907018920312,0.33884805056850126,0.5338745687179973,-0.2018872506376643,0.570771860811185,-20.714354137130705,0.28125612733051913,0.04928673508695046,0.28554192584713795,9.93947099282073,79.35338489782751,0.5338745687179973
0.225,0.06814587444276071,0.3369816025750953,0.5226489095393393,-0.19336365069257902,0.5572713737954087,-20.302887901445136,3.03435306513057,0.12880717227944907,3.037085743191639,2.4307254485829843,78.56757781970056,0.5226489095393393
0.23333333333333303,0.07240988534819204,0.3356253230569583,0.5726417504740303,-0.184703758450527,0.6016926564050057,-17.87693964552791,4.323285443656105,-1.13748605425033,4.470421853801132,-14.740828064160818,77.82526142582451,0.5726417504740303
0.2416666666666665,0.0776899036173278,0.3339032066009199,0.6161770431704435,-0.2209270971207706,0.6545860759078832,-19.72503307231268,6.305621648354769,12.106738284083109,13.650420369039333,62.48789019191193,76.90192187639838,0.6161770431704435
0.25,0.08267950273436629,0.33194320477161204,0.6558861582829495,-0.015283719672400041,0.6560642077679523,-1.3348874224399219,-1.0926271521537412,-7.1647527855665345,7.247586948212971,-98.67081983758327,76.01352667817473,0.6558861582829495
0.258333333333333,0.08862133958871021,0.3336484779397132,0.6288100293207154,-0.21545482532136245,0.6646975513183253,-18.913458523223667,-0.22454312588709,-12.310221988396744,12.31226969404869,-91.0449809036618,75.1249656225296,0.6288100293207154
0.2666666666666665,0.09315966988971143,0.32835229101625607,0.6105063744301514,-0.4048515930832605,0.7325454563656116,-33.549975696441386,2.4763269530473435,-6.25732744130786,6.729512752505422,-68.40889973475738,74.16037150365827,0.6105063744301514
0.2749999999999995,0.09879644582921261,0.3269009513883256,0.6978764998743001,-0.19136209830796327,0.7236373827723597,-15.33396167584215,5.0771148270565405,15.419106345352988,16.233481926451336,71.77461644522296,73.18406231569656,0.6978764998743001
0.2833333333333335,0.10479094488761666,0.32516292271112324,0.6952793258917744,-0.18859029702499486,0.7204024161151155,-15.175983568047407,0.20578198664694378,1.1199885072285144E-4,0.20578201712517424,0.031183783030178745,72.13731587892234,0.6952793258917744
0.29166666666666696,0.11038443459407606,0.3237577797712422,0.688847206621251,-0.18137389287175587,0.7123250403329617,-14.75121019947917,0.2641147210893055,1.5176799763975477,1.5404898885270695,80.1279498853312,71.17331386355933,0.688847206621251
0.3,0.11627173166463738,0.322140024496594,0.7079452198307582,-0.17283583407888628,0.7287377167561487,-13.719661265318285,3.6514791982308448,9.633131307837086,10.30196676024261,69.24057483339489,70.15369335572203,0.7079452198307582
0.30833333333333346,0.12218352159125524,0.32087718253659414,0.7428327306104751,-0.030243328526354377,0.7434481317392408,-2.3314247345468235,1.1116107691889319,2.3038676934556337,2.5580236220811936,64.24279957927776,69.15418179866903,0.7428327306104751
0.31666666666666654,0.12865227717481187,0.32163596902115477,0.7408651799229229,-0.07858891021251685,0.745021765877089,-6.055132564679538,1.46445838273392,-6.823026088740756,6.9784183997806135,-77.88612492226996,68.19891460893713,0.7408651799229229
0.325,0.13453127458997055,0.3195673673663855,0.7464966703067256,-0.21456743650038135,0.7767216126678679,-16.036373332409397,2.7897070444771184,-11.112664220197933,11.457476662200651,-75.9077662965903,67.16991053530349,0.7464966703067256
0.3333333333333335,0.1410938883465908,0.3180598450794817,0.8020568978987318,-0.2238162157210992,0.8326998053840593,-15.591908523836265,4.491586360674257,-3.558899186337683,5.730629237170212,-38.39147266213802,66.07754358466183,0.8020568978987318
0.3416666666666665,0.1478988895549493,0.31583709710436725,0.8192705949520566,-0.2879248202807922,0.8683921981955061,-19.3635376846719,1.3750443152345926,-0.5105571776128869,1.4667704320959727,-20.370079462205254,64.9074413662086,0.8192705949520566
0.35,0.1547483982624583,0.3132610980748019,0.8234448524704162,-0.24185937286148712,0.8582292125656044,-16.368386047390494,1.428570004917979,11.340795448015225,11.43041791242447,82.82041750951787,63.71100800677826,0.8234448524704162
0.358333333333333,0.16162297042945611,0.3118061075566758,0.8408558113084393,-0.08890796465405176,0.8455430926866471,-6.0357480182051795,1.2303011176605139,6.728377939283699,6.839934980243326,79.63779509309664,62.60028449308244,0.8408558113084393
0.36666666666666653,0.16876266178426552,0.311779298663901,0.8493403194039574,-0.10089174581972218,0.8553117107463032,-6.7743274061793635,-0.8237489891327601,0.2612428308972642,0.8641818175548828,162.40415462220764,61.57381019460471,0.8493403194039574
0.375,0.17577864241952235,0.3101245784596804,0.8251314836303466,-0.13393551271351217,0.8359310299563286,-9.219849566008419,0.16946218792778775,12.035833261447168,12.037026199626519,89.1933398863125,60.45543110273218,0.8251314836303466
0.383333333333333,0.18251485317810445,0.30954704011867584,0.8434185466776905,0.10694627847286527,0.8501719539946628,7.22659343994433,1.3205088059116643,12.136272024201748,12.207900808571155,83.79025877920637,59.475585710442154,0.8434185466776905
0.3916666666666665,0.18983561819748374,0.31190701643422813,0.8619255315404695,0.1311772273361344,0.8718503810247012,8.65349336367866,0.309786596782489,-0.6207804084586223,0.6937838648110305,-63.47953477691186,58.67409868707613,0.8619255315404695
0.3999999999999995,0.19688027870377883,0.31173332724094477,0.8396531324882163,0.02188326558443784,0.8399382478551106,1.4929200464212802,-0.8332238740297118,-12.30238687371198,12.330571147142127,-93.87464763207969,57.72487177652882,0.8396531324882163
0.4083333333333335,0.20382983707228763,0.31227173752730214,0.8469212859105685,-0.026869596849607245,0.8473474138529433,-1.8171680181449519,-0.38295387814314225,2.2824076464030223,2.314311633541139,99.52465759639873,56.86621919944541,0.8469212859105685
0.41666666666666696,0.2109956334689556,0.3112855006267846,0.8405555292767591,0.009428961488238463,0.8406084124683023,0.6426904842687426,2.096845473064285,-0.8970555769772538,2.2806730686567462,-23.161818412092494,55.869783265966255,0.8405555292767591
0.425,0.21783909589356681,0.3124288868854394,0.8678302632311009,0.023937037427979233,0.8681603236387795,1.5799674483628734,1.9028412742761194,2.2801204719275394,2.9698071118494935,50.15380600625291,55.11410379056695,0.8678302632311009
0.43333333333333346,0.2254594711894738,0.31168445125058425,0.8916126839988195,-0.013953938434783096,0.8917218684463337,-0.896618599055636,-2.554325639808087,3.284446226463039,4.160789166577453,127.87233527530208,54.119598965966794,0.8916126839988195
0.44166666666666654,0.23269930729354704,0.3121963212448597,0.8191635052288826,0.10952438043782502,0.8264529255856978,7.615436403597927,-5.785099464962381,8.154234841371265,9.997945872415048,125.35415771625233,53.3005496446178,0.8191635052288826
0.45,0.23911219627662172,0.31350985759121464,0.7824382365048138,0.12901197689760344,0.7930029534168147,9.362945520556556,-0.9038841141578682,0.5945990506755603,1.0819216805717646,146.662015752755,52.66743879017744,0.7824382365048138
0.4583333333333335,0.24573994456862747,0.3143465208598198,0.8124276411653439,0.10388942426102422,0.8190431518563427,7.28716630441508,2.2034503323765082,-0.9499050780624122,2.399481824181817,-23.320822260459547,51.98353273227488,0.8124276411653439
0.4666666666666665,0.25265265696271066,0.315241347995565,0.8231208102476479,0.11690411052339408,0.8313810433970759,8.083397966167652,-0.08365154747519817,3.226580267614256,3.2276644504583616,91.48510398579191,51.28929540973506,0.8231208102476479
0.475,0.2594586247394215,0.31629492270187637,0.8080053842434914,0.15570614694737525,0.822871256736842,10.907441368703779,-3.016807750914514,-2.1446911580105597,3.7014631119635064,-144.5904424228089,50.63776530112574,0.8080053842434914
0.483333333333333,0.2661194133667687,0.31783645044468795,0.7747703227325649,0.100265955564074,0.7812312812684216,7.373879888478539,-2.563370489320342,-0.6873036937991427,2.6539130794033845,-164.99060253551087,50.06109662976106,0.7747703227325649
0.49166666666666653,0.2723714634516308,0.3179660219612776,0.7583607416663207,0.10332428129281923,0.7653671809042831,7.758598119803155,-0.2741633213090706,0.6186618342577377,0.6766889920180239,113.90078436257184,49.4164565133743,0.7583607416663207
0.5,0.2787587590612076,0.3195585217995683,0.77482947337158,0.15317595696469352,0.7898250354333735,11.182607574468172,-0.40116124681966847,3.7484667160123406,3.7698717573681804,96.10854929102021,48.90100871695438,0.77482947337158
0.5083333333333331,0.2852852880078237,0.3205189545773558,0.7566874735947318,0.13902740908623448,0.769353334413005,10.410933871813453,-1.7122866454687933,-1.2016611569266373,2.0918688038012894,-144.9393064462724,48.328581509926316,0.7566874735947318
0.5166666666666665,0.29137021695445303,0.3218756452843388,0.7366106264588917,0.14753946963537354,0.7512410466105058,11.32618702592517,-2.3167602546478587,0.0825045044653925,2.3182288650547624,177.9604436610982,47.84778565587033,0.7366106264588917
0.5249999999999996,0.2975621317821385,0.3229779457379453,0.7261109629794472,0.1325988921750587,0.7381189584104944,10.34904423290422,-0.12197151088624636,-1.0694522762622698,1.0763852566207064,-96.50649540802597,47.34538503453958,0.7261109629794472
0.5333333333333334,0.30347206633744406,0.32408562682058983,0.7263724670870313,0.13210470947768055,0.7382876236320657,10.307670684009166,-2.62929089982614,-0.7992599246792884,2.7480878921728276,-163.09161604955042,46.8813338355758,0.7263724670870313
0.541666666666667,0.30966833956692286,0.32517969089590676,0.6963572975821967,0.1205345080536614,0.7067121433283272,9.820189740358378,-1.538782960317621,-3.000915750467126,3.3724395236038758,-117.14744138154063,46.399639179884375,0.6963572975821967
0.55,0.3150780212971473,0.32609453528815086,0.6803341372714705,0.08296476429118499,0.6853741244392059,6.952724001664361,-2.140891604834497,-0.9972489252891548,2.3617625373100495,-155.0234209015988,45.98434913958985,0.6803341372714705
0.5583333333333335,0.3210072418547806,0.3265624369674265,0.6807221265006316,0.09258301317080678,0.6869892487043212,7.7451075487187815,3.130076592865381E-4,1.9005535196598577,1.9005535454349263,89.99056379234538,45.49150143578743,0.6807221265006316
0.5666666666666665,0.3264233900721577,0.3276375855076643,0.6649465317588183,0.1288985756150905,0.6773246879404887,10.970610105441912,-1.863964723647086,0.5667640578672499,1.948226369878744,163.08738593602303,45.10636346860724,0.6649465317588183
0.575,0.3320896840507608,0.3287107465610113,0.6610436804508704,0.1007886977413132,0.668683115575997,8.66906808640615,-0.49235341066563393,-1.1871914136197683,1.2852374619371263,-112.52482004070993,44.7070262652314,0.6610436804508704
0.5833333333333335,0.3374407847463391,0.32931739713668623,0.6483105793625341,0.09759005316964124,0.65561454055797,8.560449888906676,-1.0128901232364422,-0.8626414523532632,1.3304498025360003,-139.58017869405128,44.301976622080566,0.6483105793625341
0.5916666666666666,0.34289486037346967,0.33033724744717197,0.6493616141002594,0.10060450193882323,0.6571086452613851,8.806722162958868,0.8577208540097985,-1.3913455624012114,1.6344808158607556,-58.34747135196239,43.93140153760186,0.6493616141002594
0.6,0.34826347831467663,0.3309941388356666,0.6582552779058014,0.06641082939155048,0.6615968630150217,5.761030024795807,0.7428808482736056,-2.869236539989228,2.96384720880498,-75.48416970098874,43.54363478836971,0.6582552779058014
0.6083333333333331,0.35386578167189964,0.33144409460369784,0.6672058556180643,0.052553400450071903,0.669272376293762,4.503683566051526,1.5538302300411144,-1.4779741015007712,2.144480316649382,-43.566751361062146,43.126088664053746,0.6672058556180643
0.6166666666666665,0.35938357590831094,0.3318700288431678,0.6783800284695384,0.04413639455448597,0.6798143013725152,3.722500497706398,0.02522625897597202,0.19557374857124865,0.19719395343704835,82.65023241397097,42.72069405467613,0.6783800284695384
0.625,0.3651721154797254,0.33217970117960594,0.675696098611553,0.05191766052578662,0.6776877312991171,4.393735000318295,-4.697701506155196,0.6180806812273162,4.738187751602845,172.50459719910586,42.29129895487649,0.675696098611553
0.6333333333333331,0.37064517755183674,0.3327353231852642,0.6004075565257015,0.06052856123232306,0.6034508601850018,5.756678907209168,-3.7763694104662187,-3.5114843769166453,5.15669355824395,-137.08156161869152,41.91493419296219,0.6004075565257015
0.6416666666666665,0.3751789080884869,0.333188510533478,0.5924440986450705,-0.0023645263609230987,0.5924488172021964,-0.22867416857882572,-1.429587181201235,-1.2021052017036833,1.8678266580756218,-139.94033437043305,41.607607200414606,0.5924440986450705
0.65,0.3805192458625881,0.33269591441258217,0.6037576272567086,0.014624356300849663,0.6039347185481763,1.3875602416572959,-0.4530599163422587,1.6401983959788642,1.7016210112618184,105.44135728240927,41.163879184285115,0.6037576272567086
0.658333333333333,0.385241535209432,0.3334322498051588,0.5672955220473608,0.05842297898461083,0.5702959352901122,5.879882131663971,3.56218192310724,0.6339063913575049,3.6181455700836427,10.090414293349246,40.876672987039456,0.5672955220473608
0.666666666666667,0.38997417123004435,0.33366963072899236,0.6560165138484012,0.008900190445856972,0.6560768856100496,0.7772854107821389,6.4365432317196065,-5.418000378205302,8.413311884866047,-40.08920491597195,40.55095191851221,0.6560165138484012
0.6749999999999996,0.396175143773572,0.33358058631258974,0.7052118731974147,-0.030382286737973625,0.7058660421397498,-2.466919583491856,0.741681534062127,-3.4141605705708677,3.49379219468038,-77.74367603360662,40.0974729909525,0.7052118731974147
0.6833333333333335,0.40172770245000117,0.3331632592833595,0.6473802868738668,-0.05073812959312588,0.6493655315979583,-4.481369410071524,-5.334953341756565,-3.111295586152869,6.175911866529012,-149.74965736917355,39.669802782706036,0.6473802868738668
0.6916666666666661,0.40696481522146966,0.332734950819371,0.6179470931479748,-0.07608479041211551,0.6226134477041814,-7.019220213759833,-2.416989742952942,-2.842560516989195,3.7312182608748055,-130.3740523666782,39.26947643831886,0.6179470931479748
0.7,0.41202682066913404,0.33189517944315755,0.6068793000750003,-0.10453602449929802,0.6158167465063289,-9.773390703457485,0.8582636869195104,-1.0324088759579715,1.3425664391163195,-50.26252446494556,38.85208275806815,0.6068793000750003
0.708333333333333,0.4170794702227199,0.3309926837443827,0.6301827617598718,-0.09302248286333832,0.6370113778711958,-8.396902508272856,3.954266020954437,-0.8852811119407968,4.052152811979574,-12.61929020493976,38.435382381770935,0.6301827617598718
0.7166666666666666,0.4225298666984652,0.3303448047287686,0.6764780872120211,-0.10980787355360479,0.6853323074045169,-9.21999900048711,1.9567965121901862,-0.9285556198271886,2.165933546818169,-25.3856700544455,38.01921801228074,0.6764780872120211
0.7250000000000004,0.4283541050095874,0.3291625525184892,0.6699346326239581,-0.12259511482578485,0.6810594498046004,-10.37013729820494,-0.3817982282120796,-1.9069903336470917,1.944834702407721,-101.32149249318401,37.53995867254116,0.6699346326239581
0.7333333333333331,0.4336954439088644,0.32830155281500556,0.6564232140286163,-0.12798057404875549,0.6687828221848312,-11.03236304744992,-0.0711248939743187,-0.32194356435296984,0.32970655008833677,-102.45787778498915,37.125226105770025,0.6564232140286163
0.7416666666666669,0.43929449191006426,0.32702954295100994,0.676628667644502,-0.139620429954616,0.6908836503631316,-11.659182307456973,2.2394019484263312,-0.3781500600412456,2.2711051394695154,-9.584666438805634,36.665568261186394,0.676628667644502
0.75,0.4449725883696063,0.3259745456490952,0.6914526128600862,-0.12698488556192583,0.7030162707876794,-10.406379489517647,0.2375501679512371,-0.6715547749075819,0.712331311957318,-70.51970200411964,36.22546831857247,0.6914526128600862
0.758333333333334,0.45081870212439923,0.3249131281916445,0.6851334597846879,-0.14960654175477214,0.7012773880942967,-12.317824434996005,-0.5236882138469219,-4.251156764656008,4.28329116252943,-97.02272731128575,35.78096916238628,0.6851334597846879
0.766666666666666,0.45639147936601726,0.3234811032865158,0.6756153976795942,-0.20009914514350027,0.7046246046434341,-16.497875205373738,1.4798601311655235,-4.766827405701177,4.991255305387318,-72.75305997596676,35.32824740238513,0.6756153976795942
0.775,0.46207895875239213,0.3215781424392529,0.7101558177068586,-0.2332508530185992,0.7474805989835464,-18.18277877218064,2.750453780234922,-1.0855582088281786,2.9569295936769975,-21.53832231787724,34.835509951900946,0.7101558177068586
0.783333333333333,0.4682274096611317,0.31959358906953905,0.7295553276455965,-0.21837797802909784,0.7615378633949534,-16.664032340129445,1.1127201830262068,0.47182865718464634,1.2086225578957814,22.97848514512498,34.31590580572171,0.7295553276455965
0.791666666666667,0.4742382142131523,0.3179385094721012,0.7222535963410749,-0.21648580526637815,0.754000239595087,-16.685395294398855,2.2319967139354207,-1.649929246092247,2.77562170479499,-36.47243066868792,33.838667763525635,0.7222535963410749
0.8,0.4802649696001498,0.31598549231509937,0.762583804773165,-0.2513775729882039,0.8029475347142903,-18.244249664447743,2.854649287643744,-4.0607027234081805,4.96370115572438,-54.89301518370866,33.34251381170973,0.762583804773165
0.808333333333333,0.48694794429270466,0.31374888325563133,0.7835704776193019,-0.2842121437234142,0.8335221868891071,-19.93642757000327,0.48821425283824504,-2.2729324539861473,2.3247742034567347,-77.87735357673097,32.7943753652238,0.7835704776193019
0.8166666666666661,0.493324477560471,0.31124862325304264,0.760510353216706,-0.29243403290242925,0.8147966991522352,-21.032920123496613,-0.0344366617532656,1.52879614013149,1.529183939803728,91.29038903338424,32.24867570283743,0.760510353216706
0.825,0.4996231168463166,0.3088749827072574,0.7807314568443643,-0.25811861630902755,0.8222936384234104,-18.294467774934706,2.1613871012722368,-1.513155459852709,2.6384149876825793,-34.99530233613139,31.725018080331918,0.7807314568443643
0.8333333333333339,0.506336668507878,0.30694664631455854,0.8044779530483931,-0.3011417587660178,0.8589942583123725,-20.522477788008345,3.487294674156437,-3.258128127523669,4.772486043956623,-43.05420236519708,31.224686927471954,0.8044779530483931
0.841666666666667,0.5130310827304568,0.30385595339449034,0.8310137143397494,-0.3405036806565212,0.8980682323528567,-22.281118195694138,1.8241272418701742,-3.3991493691453263,3.857675028860513,-61.780112605277274,30.637237429927584,0.8310137143397494
0.85,0.5201868970802066,0.3012715849702834,0.8449218124741728,-0.33552295219023454,0.9091031408157666,-21.658290569112374,1.776928719620115,-0.9132828620006875,1.9978892012909395,-27.201671840184755,30.077718195532064,0.8449218124741728
0.8583333333333331,0.5271131129383592,0.29826390419131993,0.8500393034195853,-0.3665217597033686,0.925691642877966,-23.324842244893674,1.3534145978384067,-4.057289400181603,4.2770700661163,-71.55253578136546,29.503100335038273,0.8500393034195853
0.8666666666666669,0.5343542188038666,0.29516288897522713,0.8741058089132524,-0.3974917890567417,0.9602399114509981,-24.453241684949518,2.573218324166998,-1.4688628186002841,2.962939507262203,-29.718896780675845,28.915079011150976,0.8741058089132524
0.875,0.5416815430869136,0.2916390410403742,0.8901519565065364,-0.400627657370759,0.976152152854665,-24.23091815940531,2.418710693372762,-2.3483804927273377,3.3712093315096943,-44.15476100859619,28.29783356719112,0.8901519565065364
0.883333333333334,0.5491900847456426,0.288485761352381,0.9148151944621102,-0.42062195716989775,1.0068811602528789,-24.69245105058602,3.405229332291341,-0.27106548738797903,3.4160010690791967,-4.551302336514033,27.712635993646934,0.9148151944621102
0.891666666666666,0.556928462994615,0.28462867508754275,0.9467066486431369,-0.42569489303387753,1.0380123412273305,-24.211481855986968,4.268436771877269,-0.1942522237519833,4.272854596396493,-2.6056749027033823,27.070151051966725,0.9467066486431369
0.9,0.5649685288896943,0.28139084646848334,0.986113860101813,-0.40487707272623463,1.0659953044475678,-22.32199523906412,3.3045834834835945,3.257153252696916,4.6399697532275646,44.585855875217824,26.476272113101114,0.986113860101813
0.908333333333333,0.5733636939963122,0.2778807238754387,1.0055514674567092,-0.3863635606515709,1.0772235398020698,-21.018298941659378,-0.3994220135578304,-2.2222150846378743,2.2578259072184257,-100.18957050813158,25.85714905804434,1.0055514674567092
0.916666666666667,0.581727720013973,0.274951453790957,0.9793547830687012,-0.4198588007869817,1.065559573049684,-23.205278546613584,-0.13380738698696365,-3.3137366596487703,3.3164371042298493,-92.31232489840895,25.29758645749758,0.9793547830687012
0.925,0.5896862737141243,0.2708830771956555,0.991435940204578,-0.4688620822627423,1.0967118471654667,-25.310034969245063,2.500508814933644,-2.1676412452960103,3.3092616853112866,-40.921364822548774,24.672542044651312,0.991435940204578
0.933333333333333,0.5982516523507154,0.2671370857532449,1.0340252847130769,-0.44179868102751885,1.1244529176375573,-23.13512924277105,4.308378520474736,3.4054852096727997,5.491762466548263,38.324013257358274,24.06217702529671,1.0340252847130769
0.9416666666666661,0.6069200284593416,0.2635197658451972,1.0573563844558334,-0.41533861025744523,1.1360055831377318,-21.445323526315644,2.981953952838609,2.9186343071457443,4.172586199912223,44.38517838420369,23.47009563503338,1.0573563844558334
0.95,0.6158742587583129,0.26021477558228745,1.0860877389022103,-0.38986537469412413,1.1539417606530693,-19.746262957202187,2.664073062228781,-1.1075802460795565,2.8851376539774813,-22.574949581332184,22.90468152823934,1.0860877389022103
0.9583333333333339,0.6250214907743796,0.25702200960029464,1.1019975014595367,-0.42812409375191923,1.1822388645590889,-21.231060920470888,3.340695653084547,-1.8588269941540356,3.8230204342553176,-29.092400123356168,22.353497724228824,1.1019975014595367
0.966666666666667,0.6342408837826389,0.2530793740197552,1.1369710469422543,-0.43946935631532597,1.2189489229353183,-21.132834425464846,1.325977030101724,-9.385760416963324,9.478961635590311,-81.95873205492677,21.753344730282155,1.1369710469422543
0.975,0.6439710082234166,0.2496975203283729,1.1366566094574706,-0.5481763098246291,1.2619372070258887,-25.746656693975886,1.5803096344492902,-3.6185594839526254,3.9485885173865283,-66.40797985240356,21.193629258858657,1.1366566094574706
0.9833333333333331,0.6531851606069293,0.24394310218934512,1.1445380673933057,-0.5634169488856353,1.2756982582115577,-26.20944604688515,5.126402596108324,13.402533234464189,14.349491303816427,69.06839496293834,20.479000893598865,1.1445380673933057
0.9916666666666669,0.6630466426799719,0.2403072378469454,1.23083653800321,-0.28916608625649387,1.264347898612018,-13.220999949740758,5.783089242635698,15.409689826338504,16.459120928295324,69.42943210483627,19.92197788517803,1.23083653800321
1.0,0.6736991029069832,0.2391236674184034,1.252604130134135,-0.265123488169129,1.2803544707650532,-11.95072410536571,2.189044055126796,-4.679472051554189,5.166175815490869,-64.92993726991239,19.541877845035877,1.252604130134135
1.008333333333334,0.6839233781822079,0.2358885130441265,1.2499145485869372,-0.41895590538040156,1.318260379979008,-18.53051502546944,-0.5169616641837135,-6.926295714870715,6.9455612942419584,-94.26850143017018,19.02956410046901,1.2499145485869372
