
t,x,y,v_{x},v_{y},v,a_{x},a_{y},a
0.0,3.7993852415742213E-4,0.3669256297050339,NaN,NaN,NaN,NaN,NaN,NaN
0.008333333333333484,4.0660879352037715E-4,0.3669617931507006,0.003482125696430256,0.002734541162371288,0.004427517897698756,NaN,NaN,NaN
0.01666666666666697,4.379739524312601E-4,0.3669712053910734,0.009998968743945538,0.003340889995146942,0.010542339489035284,0.969778587445762,-0.3644048311628035,1.0359832960251283
0.025,5.732582725861343E-4,0.3670174746506197,0.02074230493400126,-0.0014739853835412226,0.0207946110058829,5.268530482096483,-2.801779449488384,5.967192097155515
0.033333333333333486,7.836790346646139E-4,0.36694663896801444,0.0890857981988933,-0.04103154190776522,0.09808092002047408,1.1493013850859817,-2.017008674406273,2.321468859664223
0.04166666666666651,0.0020580215759010076,0.3663336156188236,0.06942060350790928,-0.04715432521619381,0.08392109733551462,9.000169273767934,-1.5481316299054995,9.132346823242658
0.05,0.0019406890931297563,0.36616073354774453,0.1785880160544432,-0.05040422316719534,0.18556471968386257,10.50906797010504,-1.421739510331634,10.604803290751116
0.05833333333333349,0.005034488510141787,0.36549354523270366,0.31901180173210614,-0.08271721372738108,0.32956132523581383,-1.8812866816851535,-0.042315777584847974,1.881762525856689
0.06666666666666651,0.007257552455331474,0.3647821133189549,0.12503052112519727,-0.052348636218220605,0.1355470801114727,-13.322082087649708,0.9380697120677547,13.355068174096907
0.07500000000000046,0.007118330528895114,0.36462106796239996,0.05386286180509357,-0.052525433710575914,0.07523382928123966,3.3602823549800953,-2.141518086429634,3.9846702774126515
0.08333333333333348,0.008155266818749722,0.3639066894237786,0.2093193852907248,-0.10017910377398634,0.23205701431209963,11.667303320608946,-1.7101312131651831,11.791968264091214
0.09166666666666697,0.010606986950407161,0.36295141623283356,0.26645455048472844,-0.08469168680560801,0.27959025249103,15.457696527627842,-2.197525971443089,15.613119558096157
0.10000000000000045,0.012596175993495273,0.36249516131035175,0.420868193661548,-0.11725580947030342,0.43689696873573103,-6.883052263935341,-2.5658666268342336,7.345752515213612
